
6522,"Sawgrass Printers - Info Page",sawgrass-printers-info,,"2018-03-16 22:04:38",http://anajet.local/?page_id=6522
6520,"Sawgrass Request Info",sawgrass-request-info-v2,,"2018-03-16 22:03:14",http://anajet.local/?page_id=6520
6500,"SGIA -  Ri 100",sgia,,"2018-03-09 18:49:37",http://anajet.local/?page_id=6500
6502,"SGIA - Request Info",sgia-request-info,,"2018-03-09 18:41:58",http://anajet.local/?page_id=6502
6477,"Industrial Print",industrial-print,,"2018-03-01 18:16:53",http://anajet.local/?page_id=6477
6475,"Wearables - Request Info",wearables-request-info,,"2018-03-01 17:06:00",http://anajet.local/?page_id=6475
6472,"Wearables - Ri 100",wearables,,"2018-03-01 17:01:18",http://anajet.local/?page_id=6472
6461,"SDG - Request Info",sdg-request-info,,"2018-03-01 00:47:08",http://anajet.local/?page_id=6461
6459,"SDG - Ri 100",sdg,,"2018-03-01 00:43:42",http://anajet.local/?page_id=6459
6454,"Landing Page - InPlant Magazine -  Ri 100",inplant-2,,"2018-03-01 00:14:08",http://anajet.local/?page_id=6454
6362,"Impressions - Request Info",impressions-request-info,,"2018-02-28 23:56:00",http://anajet.local/?page_id=6362
6360,"Landing Page - Impressions Ri100",impressions-old-2,,"2018-02-28 23:52:32",http://anajet.local/?page_id=6360
6364,"Landing Page - Digital Output Ri100",digitaloutput,,"2018-02-20 17:18:12",http://anajet.local/?page_id=6364
6358,"Request Info",ri100-request-info,,"2018-02-12 17:45:55",http://anajet.local/?page_id=6358
6353,"Landing Page – Screenprinting Ri100",screenprinting-old,,"2018-02-12 16:39:04",http://anajet.local/?page_id=6353
6330,screenprint-request-info,screenprinting-request-info,,"2018-02-10 01:04:59",http://anajet.local/?page_id=6330
6307,printwear-request-info,printwear-request-info,,"2018-02-02 19:48:55",http://anajet.local/?page_id=6307
6301,"Landing Page - Printwear Ri100",printwear,,"2018-02-02 19:33:58",http://anajet.local/?page_id=6301
6229,"Landing Page - i3",i3,,"2018-01-06 01:09:12",http://anajet.local/?page_id=6229
6195,"i3 - Request Info",i3-request-info,,"2018-01-05 21:09:23",http://anajet.local/?page_id=6195
5939,"RICOH Ri 100 DTG System",ri100,,"2017-12-12 23:49:03",http://anajet.local/?page_id=5939
5901,"Sawgrass Printers",sawgrass-printers,,"2017-12-04 23:10:26",http://anajet.local/?page_id=5901
5756,"Landing Page - InPlant Magazine",inplant,,"2017-08-09 22:45:56",http://anajet.local/?page_id=5756
5753,"Landing Page - College Store",collegestore,,"2017-08-09 22:28:43",http://anajet.local/?page_id=5753
5731,"Video Test",videotest,"[video width=""1920"" height=""1080"" mp4=""http://anajet.local/app/uploads/2017/08/Anajet-Product-Video-UK-VERSION_2.mp4""][/video]","2017-08-01 23:29:27",http://anajet.local/?page_id=5731
5635,"Landing Page - Instagram",instagram,,"2017-06-28 23:07:19",http://anajet.local/?page_id=5635
5628,"Landing Page - SDG",sdg-old,,"2017-06-28 00:33:39",http://anajet.local/?page_id=5628
5626,"Landing Page - Facebook",facebook,,"2017-06-28 00:06:32",http://anajet.local/?page_id=5626
5553,"Landing Page - Counselor",counselor-old,,"2017-06-05 21:53:24",http://anajet.local/?page_id=5553
5489,"Landing Page - Bing",bing,,"2017-05-17 19:25:38",http://anajet.local/?page_id=5489
5487,"Landing Page - Impressions",impressions-old,,"2017-05-17 19:04:39",http://anajet.local/?page_id=5487
5480,"Landing Page - SGIA",sgia-old,,"2017-05-16 00:50:03",http://anajet.local/?page_id=5480
5477,Printwear-Old,printwear-old,,"2017-05-16 00:47:06",http://anajet.local/?page_id=5477
5471,"Landing Page - Wearables",wearables-old,,"2017-05-16 00:33:45",http://anajet.local/?page_id=5471
2643,"DTG Technology Comparison",technology-comparison,,"2017-01-17 18:13:20",http://anajet.local/?page_id=2643
2134,"Technical Documentation",technical-documentation,,"2017-01-05 20:04:34",http://anajet.local/?page_id=2134
1931,Downloads,downloads,,"2017-01-03 17:29:04",http://anajet.local/?page_id=1931
1691,FAQ,faq,,"2017-01-03 17:28:45",http://anajet.local/?page_id=1691
1820,Events,events,,"2017-01-03 17:28:28",http://anajet.local/?page_id=1820
1605,"AnaJet Presents",anajet-presents,,"2017-01-03 17:27:38",http://anajet.local/?page_id=1605
1831,"Using Your Printer",using-your-printer,,"2016-12-29 21:45:09",http://anajet.local/?page_id=1831
1728,"DTG Applications",applications,,"2016-12-29 21:09:51",http://anajet.local/?page_id=1728
1833,"AnaJet University",anajet-university,,"2016-12-29 20:43:13",http://anajet.local/?page_id=1833
1707,"Graphic Downloads",graphic-downloads,,"2016-12-28 23:57:29",http://anajet.local/?page_id=1707
1499,"Onsite Training",onsite-training,,"2016-12-28 21:29:01",http://anajet.local/?page_id=1499
1672,"Textile Inks",textile-inks,,"2016-12-28 21:06:47",http://anajet.local/?page_id=1672
1637,"Garment Decoration Industry",garment-decoration-industry,"<h4></h4>
&nbsp;","2016-12-28 21:00:55",http://anajet.local/?page_id=1637
943,"T-Shirt Blog",tshirt-blog,,"2016-12-06 19:37:09",http://anajet.dev/?page_id=943
895,"Request Info",request-info,,"2016-12-05 22:29:28",http://anajet.dev/?page_id=895
535,"Training & Support",training-support,,"2016-11-23 02:28:32",http://anajet.dev/?page_id=535
531,Specs,specs,,"2016-11-23 02:27:32",http://anajet.dev/?page_id=531
529,Software,software,,"2016-11-23 02:27:05",http://anajet.dev/?page_id=529
526,"How it works",how-it-works,,"2016-11-23 02:24:54",http://anajet.dev/?page_id=526
504,"RICOH Ri 6000 Printers",ricoh-ri6000-printers,,"2016-11-22 19:02:01",http://anajet.dev/?page_id=504
500,"Privacy Policy",privacy-policy,"<h2>Privacy Policy</h2>
AnaJet, Inc. (""AnaJet"") is committed to protecting your privacy. This Privacy Policy Statement describes the information we collect from you, either online through this website, or social or mobile pages owned or operated by AnaJet, whether accessed via computer, mobile device or other technology, or offline via your purchase of AnaJets products, services, software, or other goods or interaction with AnaJets agents or employees (collectively Services), and how that information will be used. Please read this Privacy Policy Statement carefully, because by using the Services, you are acknowledging that you understand and agree to the terms of this Privacy Policy and consent to the manner in which we may collect, use and disclose the following information.

&nbsp;

SECTION I. THE INFORMATION WE COLLECT

We and our service providers may collect information when you provide information to us and when information is collected automatically.

&nbsp;

Personal Information. You may choose to give us personally identifiable information online to allow us to communicate with you, process your orders, or provide you with Services. Our online forms may ask for a small amount of relevant information, such as name, company name, email, street address, and phone number. Some forms may ask for a product serial number. If you make a purchase or order a repair, we may ask for your credit card number and billing information. Job applicants may be requested to provide information such as educational background, employment experience, and job interest.

&nbsp;

Usage Information In addition to the information you may provide, we may collect information when you access or use the Services or a website ""powered by"" another company on behalf of AnaJet through our use of data collection technologies, including web beacons, cookies, and embedded web links. These technologies collect certain traffic information that your browser sends to a web site, such as your browser type and language, access times, and the address of the web site from which you arrived. They may also collect information about your Internet Protocol (IP) address.

&nbsp;

SECTION II. RIGHT FOR DATA CONSENT AND USAGE

In compliance with the General Data Protection Regulation enacted on May, 25, 2018, users are permitted the option to request and obtain confirmation that data is or is not being collected and for what purpose. They are also afforded the option to withdraw consent for use and purge their personal data from our records within a reasonable timeframe. To make this request, please email <a href=""mailto:gdprinfo@anajet.com"">gdprinfo@anajet.com</a>.

&nbsp;

In compliance with the California Consumer Privacy Act (""CCPA""), effective January 1, 2020, California residents have expanded rights regarding the collection and disclosure of information. California residents have the right to learn what data is being collected on them that is stored and could be personally identifiable (e.g. name, email, phone, address, IP). California residents also have the right to request that the data be deleted and the right to request that the data not be sold to 3rd parties.

&nbsp;

Verifiable California residents or their authorized representatives may make requests for data disclosure no more than twice in a 12-month period. Please direct questions and requests regarding your rights under the CCPA to <a href=""mailto:info@anajet.com"">info@anajet.com</a>.

&nbsp;

SECTION III. RECORDING OF COMMUNICATIONS WITH ANAJET

&nbsp;

IMPORTANT - PLEASE NOTE - All communications by and between AnaJet may be recorded or monitored for quality assurance, training and/or verification purposes.  By engaging in any communication with AnaJet and its representatives, including without limitation, by submitting your contact information to AnaJet, requesting information regarding AnaJet's products and/or engaging in telephone conversations with any AnnaJet representative, you are expressly consenting to the recordation and monitoring of all such communications.  In addition, you are acknowledging and agreeing to AnaJet's Terms of Use and Privacy Policy as set forth on this website.","2016-11-22 18:04:12",http://anajet.dev/?page_id=500
466,"Landing Page - Google",google,,"2016-11-21 18:04:21",http://anajet.dev/?page_id=466
431,"Contact Us",contact-us,,"2016-11-18 00:20:36",http://anajet.dev/?page_id=431
388,"Find a Distributor",find-a-distributor,,"2016-11-16 18:17:52",http://anajet.dev/?page_id=388
382,"Press & Media",press-release,,"2016-11-16 17:43:35",http://anajet.dev/?page_id=382
263,"Our Story",our-story,,"2016-11-11 19:01:39",http://anajet.dev/?page_id=263
203,"Direct to Garment Printing",direct-to-garment-printing,,"2016-11-10 20:32:04",http://anajet.dev/?page_id=203
196,Careers,careers,,"2016-11-10 18:14:45",http://anajet.dev/?page_id=196
149,"Our Factory",our-factory,,"2016-11-09 23:05:01",http://anajet.dev/?page_id=149
